demand_variable,r10_region,region_label,ar6_category,category_label,year,median_twh,q25_twh,q75_twh,unit,n_scenarios
elec_transport,R10CHINA+,China,C3,Likely below 2°C,2035,565.49,452.49,732.67,TWh/yr,205
elec_transport,R10CHINA+,China,C3,Likely below 2°C,2040,717.21,527.92,1365.23,TWh/yr,241
elec_transport,R10CHINA+,China,C3,Likely below 2°C,2045,1053.89,622.41,1774.27,TWh/yr,218
elec_transport,R10CHINA+,China,C3,Likely below 2°C,2050,1269.39,621.08,1844.12,TWh/yr,241
elec_transport,R10CHINA+,China,C4,Below 2°C with lower probability,2020,205.17,158.89,290.36,TWh/yr,102
elec_transport,R10CHINA+,China,C4,Below 2°C with lower probability,2025,333.54,185.45,355.17,TWh/yr,96
elec_transport,R10CHINA+,China,C4,Below 2°C with lower probability,2030,410.34,208.83,467.87,TWh/yr,102
elec_transport,R10CHINA+,China,C4,Below 2°C with lower probability,2035,501.13,262.01,698.45,TWh/yr,96
elec_transport,R10CHINA+,China,C4,Below 2°C with lower probability,2040,579.49,260.79,947.98,TWh/yr,102
elec_transport,R10CHINA+,China,C4,Below 2°C with lower probability,2045,654.08,369.67,1935.07,TWh/yr,96
elec_transport,R10CHINA+,China,C4,Below 2°C with lower probability,2050,768.95,309.62,2167.86,TWh/yr,102
elec_transport,R10CHINA+,China,C7,High-warming weak-policy (reference),2020,249.65,169.5,326.49,TWh/yr,72
elec_transport,R10CHINA+,China,C7,High-warming weak-policy (reference),2025,324.65,282.65,363.11,TWh/yr,64
elec_transport,R10CHINA+,China,C7,High-warming weak-policy (reference),2030,405.65,322.82,446.16,TWh/yr,70
elec_transport,R10CHINA+,China,C7,High-warming weak-policy (reference),2035,488.43,427.66,576.82,TWh/yr,66
elec_transport,R10CHINA+,China,C7,High-warming weak-policy (reference),2040,564.46,481.72,669.41,TWh/yr,68
elec_transport,R10CHINA+,China,C7,High-warming weak-policy (reference),2045,769.21,582.36,910.52,TWh/yr,67
elec_transport,R10CHINA+,China,C7,High-warming weak-policy (reference),2050,868.59,703.1,1210.49,TWh/yr,72
elec_transport,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2020,106.08,91.79,127.49,TWh/yr,69
elec_transport,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2025,209.85,164.4,247.68,TWh/yr,68
elec_transport,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2030,386.57,299.73,473.82,TWh/yr,69
elec_transport,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2035,621.98,461.53,819.6,TWh/yr,69
elec_transport,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2040,864.61,615.92,1075.54,TWh/yr,69
elec_transport,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2045,1101.14,756.72,1263.88,TWh/yr,69
elec_transport,R10EUROPE,Europe,C1,"1.5°C, no/limited overshoot",2050,1213.38,851.59,1383.5,TWh/yr,69
elec_transport,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2020,126.95,106.08,157.31,TWh/yr,100
elec_transport,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2025,207.91,183.2,267.37,TWh/yr,88
elec_transport,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2030,370.53,280.39,573.61,TWh/yr,99
elec_transport,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2035,531.94,366.59,694.5,TWh/yr,89
elec_transport,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2040,790.03,537.56,1342.49,TWh/yr,100
elec_transport,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2045,854.83,571.04,1244.29,TWh/yr,89
elec_transport,R10EUROPE,Europe,C2,"1.5°C, high overshoot",2050,1149.32,815.6,1471.83,TWh/yr,100
elec_transport,R10EUROPE,Europe,C3,Likely below 2°C,2020,100.33,88.33,142.45,TWh/yr,241
elec_transport,R10EUROPE,Europe,C3,Likely below 2°C,2025,201.21,114.85,225.7,TWh/yr,207
elec_transport,R10EUROPE,Europe,C3,Likely below 2°C,2030,288.71,132.45,414.01,TWh/yr,233
elec_transport,R10EUROPE,Europe,C3,Likely below 2°C,2035,440.05,259.84,659.56,TWh/yr,218
elec_transport,R10EUROPE,Europe,C3,Likely below 2°C,2040,571.32,271.53,949.64,TWh/yr,241
elec_transport,R10EUROPE,Europe,C3,Likely below 2°C,2045,948.08,508.66,1207.57,TWh/yr,218
elec_transport,R10EUROPE,Europe,C3,Likely below 2°C,2050,1035.14,451.52,1367.71,TWh/yr,241
elec_transport,R10EUROPE,Europe,C4,Below 2°C with lower probability,2020,103.22,85.06,157.31,TWh/yr,102
elec_transport,R10EUROPE,Europe,C4,Below 2°C with lower probability,2025,198.06,99.06,223.54,TWh/yr,91
elec_transport,R10EUROPE,Europe,C4,Below 2°C with lower probability,2030,148.45,119.33,292.68,TWh/yr,97
elec_transport,R10EUROPE,Europe,C4,Below 2°C with lower probability,2035,279.02,145.98,360.59,TWh/yr,94
elec_transport,R10EUROPE,Europe,C4,Below 2°C with lower probability,2040,379.3,176.72,625.32,TWh/yr,102
elec_transport,R10EUROPE,Europe,C4,Below 2°C with lower probability,2045,499.61,209.24,1043.3,TWh/yr,96
elec_transport,R10EUROPE,Europe,C4,Below 2°C with lower probability,2050,598.67,245.45,1417.42,TWh/yr,102
elec_transport,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2020,103.1,94.49,127.46,TWh/yr,73
elec_transport,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2025,166.97,124.98,191.08,TWh/yr,68
elec_transport,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2030,238.94,105.51,288.71,TWh/yr,73
elec_transport,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2035,349.82,121.55,447.74,TWh/yr,68
elec_transport,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2040,433.19,125.58,605.31,TWh/yr,73
elec_transport,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2045,575.07,153.22,829.16,TWh/yr,68
elec_transport,R10EUROPE,Europe,C7,High-warming weak-policy (reference),2050,594.83,218.46,1048.95,TWh/yr,73
elec_transport,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2020,31.72,30.43,32.51,TWh/yr,56
elec_transport,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2025,71.37,51.75,77.16,TWh/yr,62
elec_transport,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2030,145.31,109.95,160.74,TWh/yr,62
elec_transport,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2035,255.16,224.17,283.34,TWh/yr,61
elec_transport,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2040,439.05,362.86,510.6,TWh/yr,62
elec_transport,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2045,670.19,546.79,795.15,TWh/yr,62
elec_transport,R10INDIA+,India,C1,"1.5°C, no/limited overshoot",2050,898.0,777.61,979.81,TWh/yr,62
elec_transport,R10INDIA+,India,C2,"1.5°C, high overshoot",2020,32.41,30.43,41.91,TWh/yr,89
elec_transport,R10INDIA+,India,C2,"1.5°C, high overshoot",2025,71.03,46.31,73.73,TWh/yr,89
elec_transport,R10INDIA+,India,C2,"1.5°C, high overshoot",2030,136.96,73.63,148.05,TWh/yr,89
elec_transport,R10INDIA+,India,C2,"1.5°C, high overshoot",2035,231.42,111.65,279.81,TWh/yr,89
elec_transport,R10INDIA+,India,C2,"1.5°C, high overshoot",2040,366.64,183.54,509.9,TWh/yr,89
elec_transport,R10INDIA+,India,C2,"1.5°C, high overshoot",2045,585.58,271.17,751.68,TWh/yr,89
elec_transport,R10INDIA+,India,C2,"1.5°C, high overshoot",2050,844.58,483.94,913.32,TWh/yr,89
elec_transport,R10INDIA+,India,C3,Likely below 2°C,2020,30.43,28.29,32.51,TWh/yr,226
elec_transport,R10INDIA+,India,C3,Likely below 2°C,2025,48.95,35.67,71.72,TWh/yr,215
elec_transport,R10INDIA+,India,C3,Likely below 2°C,2030,72.45,41.7,142.12,TWh/yr,238
elec_transport,R10INDIA+,India,C3,Likely below 2°C,2035,134.22,62.98,224.76,TWh/yr,215
elec_transport,R10INDIA+,India,C3,Likely below 2°C,2040,253.53,84.86,344.87,TWh/yr,238
elec_transport,R10INDIA+,India,C3,Likely below 2°C,2045,435.93,126.0,533.27,TWh/yr,215
elec_transport,R10INDIA+,India,C3,Likely below 2°C,2050,627.73,151.76,823.72,TWh/yr,238
elec_transport,R10INDIA+,India,C4,Below 2°C with lower probability,2020,28.7,27.42,30.43,TWh/yr,91
elec_transport,R10INDIA+,India,C4,Below 2°C with lower probability,2025,40.18,35.67,56.26,TWh/yr,96
elec_transport,R10INDIA+,India,C4,Below 2°C with lower probability,2030,49.29,38.3,85.83,TWh/yr,102
elec_transport,R10INDIA+,India,C4,Below 2°C with lower probability,2035,99.1,62.36,130.09,TWh/yr,96
elec_transport,R10INDIA+,India,C4,Below 2°C with lower probability,2040,131.1,55.01,253.74,TWh/yr,102
elec_transport,R10INDIA+,India,C4,Below 2°C with lower probability,2045,186.28,117.37,450.01,TWh/yr,96
elec_transport,R10INDIA+,India,C4,Below 2°C with lower probability,2050,236.82,66.0,761.74,TWh/yr,102
elec_transport,R10INDIA+,India,C7,High-warming weak-policy (reference),2020,31.99,26.38,34.14,TWh/yr,67
elec_transport,R10INDIA+,India,C7,High-warming weak-policy (reference),2025,56.33,40.14,72.97,TWh/yr,65
elec_transport,R10INDIA+,India,C7,High-warming weak-policy (reference),2030,85.1,48.63,138.62,TWh/yr,70
elec_transport,R10INDIA+,India,C7,High-warming weak-policy (reference),2035,144.72,61.6,210.24,TWh/yr,65
elec_transport,R10INDIA+,India,C7,High-warming weak-policy (reference),2040,187.98,73.07,290.76,TWh/yr,70
elec_transport,R10INDIA+,India,C7,High-warming weak-policy (reference),2045,265.94,102.88,407.02,TWh/yr,65
elec_transport,R10INDIA+,India,C7,High-warming weak-policy (reference),2050,307.02,126.0,559.44,TWh/yr,70
elec_transport,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2020,8.57,7.95,9.37,TWh/yr,62
elec_transport,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2025,22.91,15.83,32.03,TWh/yr,68
elec_transport,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2030,57.18,44.42,84.68,TWh/yr,68
elec_transport,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2035,124.47,81.82,197.54,TWh/yr,68
elec_transport,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2040,234.61,159.67,357.53,TWh/yr,68
elec_transport,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2045,386.58,249.75,553.92,TWh/yr,68
elec_transport,R10LATIN_AM,Latin America,C1,"1.5°C, no/limited overshoot",2050,519.53,416.35,647.45,TWh/yr,68
elec_transport,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2020,8.16,7.54,11.21,TWh/yr,98
elec_transport,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2025,20.39,15.55,35.11,TWh/yr,89
elec_transport,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2030,49.91,24.83,96.01,TWh/yr,100
elec_transport,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2035,90.7,50.04,174.73,TWh/yr,89
elec_transport,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2040,200.65,103.92,375.07,TWh/yr,100
elec_transport,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2045,333.87,190.68,516.08,TWh/yr,89
elec_transport,R10LATIN_AM,Latin America,C2,"1.5°C, high overshoot",2050,504.69,361.07,921.48,TWh/yr,100
elec_transport,R10LATIN_AM,Latin America,C3,Likely below 2°C,2020,8.44,7.54,9.31,TWh/yr,214
elec_transport,R10LATIN_AM,Latin America,C3,Likely below 2°C,2025,17.66,13.04,30.3,TWh/yr,215
elec_transport,R10LATIN_AM,Latin America,C3,Likely below 2°C,2030,38.37,19.31,51.62,TWh/yr,236
elec_transport,R10LATIN_AM,Latin America,C3,Likely below 2°C,2035,70.31,45.07,97.84,TWh/yr,210
elec_transport,R10LATIN_AM,Latin America,C3,Likely below 2°C,2040,122.58,64.66,194.38,TWh/yr,236
elec_transport,R10LATIN_AM,Latin America,C3,Likely below 2°C,2045,225.6,136.24,349.58,TWh/yr,216
elec_transport,R10LATIN_AM,Latin America,C3,Likely below 2°C,2050,357.16,160.05,512.08,TWh/yr,240
elec_transport,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2020,8.38,6.49,9.41,TWh/yr,101
elec_transport,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2025,15.83,8.85,19.46,TWh/yr,95
elec_transport,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2030,25.55,9.87,39.76,TWh/yr,101
elec_transport,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2035,44.85,19.93,66.37,TWh/yr,96
elec_transport,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2040,62.39,28.28,122.61,TWh/yr,102
elec_transport,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2045,112.27,52.24,250.65,TWh/yr,96
elec_transport,R10LATIN_AM,Latin America,C4,Below 2°C with lower probability,2050,140.58,46.69,462.01,TWh/yr,102
elec_transport,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2020,8.16,7.79,8.88,TWh/yr,63
elec_transport,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2025,11.42,9.16,15.24,TWh/yr,64
elec_transport,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2030,15.18,10.9,32.0,TWh/yr,71
elec_transport,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2035,22.44,11.92,63.54,TWh/yr,66
elec_transport,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2040,30.95,13.88,108.92,TWh/yr,73
elec_transport,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2045,56.99,26.42,176.0,TWh/yr,68
elec_transport,R10LATIN_AM,Latin America,C7,High-warming weak-policy (reference),2050,120.84,33.06,262.95,TWh/yr,73
elec_transport,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2020,3.49,2.24,8.95,TWh/yr,65
elec_transport,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2025,23.21,6.69,29.94,TWh/yr,69
elec_transport,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2030,60.59,14.49,72.74,TWh/yr,69
elec_transport,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2035,111.19,25.16,139.21,TWh/yr,69
elec_transport,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2040,194.78,81.53,244.96,TWh/yr,69
elec_transport,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2045,320.33,154.79,449.11,TWh/yr,69
elec_transport,R10MIDDLE_EAST,Middle East,C1,"1.5°C, no/limited overshoot",2050,480.48,153.1,608.71,TWh/yr,69
elec_transport,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2020,2.68,2.0,12.96,TWh/yr,100
elec_transport,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2025,23.18,6.24,30.13,TWh/yr,89
elec_transport,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2030,60.59,19.46,66.5,TWh/yr,100
elec_transport,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2035,81.35,25.37,127.5,TWh/yr,89
elec_transport,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2040,194.02,39.8,244.88,TWh/yr,100
elec_transport,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2045,240.38,50.81,397.65,TWh/yr,89
elec_transport,R10MIDDLE_EAST,Middle East,C2,"1.5°C, high overshoot",2050,455.59,104.5,674.69,TWh/yr,100
elec_transport,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2020,2.68,0.94,8.82,TWh/yr,238
elec_transport,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2025,16.05,2.73,26.38,TWh/yr,215
elec_transport,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2030,19.64,3.12,60.62,TWh/yr,234
elec_transport,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2035,27.16,6.45,114.29,TWh/yr,215
elec_transport,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2040,69.49,10.56,185.15,TWh/yr,238
elec_transport,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2045,145.71,36.42,304.64,TWh/yr,215
elec_transport,R10MIDDLE_EAST,Middle East,C3,Likely below 2°C,2050,214.32,42.02,460.48,TWh/yr,238
elec_transport,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2020,2.24,0.81,2.68,TWh/yr,94
elec_transport,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2025,3.07,1.17,4.92,TWh/yr,81
elec_transport,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2030,3.46,1.64,20.55,TWh/yr,100
elec_transport,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2035,6.89,5.1,26.64,TWh/yr,83
elec_transport,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2040,22.3,5.75,77.42,TWh/yr,102
elec_transport,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2045,32.42,7.93,162.44,TWh/yr,96
elec_transport,R10MIDDLE_EAST,Middle East,C4,Below 2°C with lower probability,2050,40.04,10.3,303.16,TWh/yr,102
elec_transport,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2020,2.68,2.11,8.25,TWh/yr,61
elec_transport,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2025,17.98,3.02,29.66,TWh/yr,65
elec_transport,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2030,21.36,3.1,62.39,TWh/yr,70
elec_transport,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2035,51.51,3.93,86.68,TWh/yr,65
elec_transport,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2040,33.61,4.73,144.28,TWh/yr,70
elec_transport,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2045,88.84,7.18,204.87,TWh/yr,65
elec_transport,R10MIDDLE_EAST,Middle East,C7,High-warming weak-policy (reference),2050,68.99,10.77,218.4,TWh/yr,70
elec_transport,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2020,18.7,16.18,23.61,TWh/yr,61
elec_transport,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2025,90.26,55.77,107.25,TWh/yr,68
elec_transport,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2030,218.69,166.67,299.57,TWh/yr,68
elec_transport,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2035,454.17,301.94,631.15,TWh/yr,68
elec_transport,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2040,809.96,556.77,939.56,TWh/yr,68
elec_transport,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2045,1085.2,838.91,1333.89,TWh/yr,68
elec_transport,R10NORTH_AM,North America,C1,"1.5°C, no/limited overshoot",2050,1272.1,1108.03,1461.52,TWh/yr,68
elec_transport,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2020,16.66,14.59,20.92,TWh/yr,89
elec_transport,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2025,90.26,50.28,93.43,TWh/yr,89
elec_transport,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2030,182.31,131.28,226.7,TWh/yr,100
elec_transport,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2035,347.61,218.57,459.62,TWh/yr,89
elec_transport,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2040,656.08,300.44,860.99,TWh/yr,90
elec_transport,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2045,1022.51,407.51,1147.8,TWh/yr,89
elec_transport,R10NORTH_AM,North America,C2,"1.5°C, high overshoot",2050,1237.25,961.74,2136.75,TWh/yr,100
elec_transport,R10NORTH_AM,North America,C3,Likely below 2°C,2020,20.68,15.34,27.03,TWh/yr,212
elec_transport,R10NORTH_AM,North America,C3,Likely below 2°C,2025,67.3,46.51,92.18,TWh/yr,206
elec_transport,R10NORTH_AM,North America,C3,Likely below 2°C,2030,144.83,76.53,223.34,TWh/yr,241
elec_transport,R10NORTH_AM,North America,C3,Likely below 2°C,2035,291.21,187.38,458.66,TWh/yr,218
elec_transport,R10NORTH_AM,North America,C3,Likely below 2°C,2040,543.65,223.76,763.54,TWh/yr,241
elec_transport,R10NORTH_AM,North America,C3,Likely below 2°C,2045,881.19,404.04,1051.76,TWh/yr,218
elec_transport,R10NORTH_AM,North America,C3,Likely below 2°C,2050,1044.81,410.87,1412.85,TWh/yr,241
elec_transport,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2020,15.34,14.59,25.41,TWh/yr,88
elec_transport,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2025,69.4,35.0,92.18,TWh/yr,96
elec_transport,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2030,123.64,53.49,160.11,TWh/yr,98
elec_transport,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2035,267.96,101.68,330.83,TWh/yr,96
elec_transport,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2040,246.08,118.31,572.72,TWh/yr,102
elec_transport,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2045,706.34,209.25,1051.64,TWh/yr,96
elec_transport,R10NORTH_AM,North America,C4,Below 2°C with lower probability,2050,725.54,266.37,1743.44,TWh/yr,102
elec_transport,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2020,17.44,15.49,24.27,TWh/yr,66
elec_transport,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2025,50.1,24.45,68.44,TWh/yr,64
elec_transport,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2030,108.9,21.31,140.63,TWh/yr,71
elec_transport,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2035,167.69,70.81,281.68,TWh/yr,68
elec_transport,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2040,197.75,76.41,461.39,TWh/yr,73
elec_transport,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2045,272.03,157.23,652.34,TWh/yr,68
elec_transport,R10NORTH_AM,North America,C7,High-warming weak-policy (reference),2050,375.6,174.91,913.04,TWh/yr,73
elec_transport,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2020,23.02,20.89,27.7,TWh/yr,62
elec_transport,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2025,35.38,26.32,58.67,TWh/yr,69
elec_transport,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2030,52.48,43.85,110.17,TWh/yr,69
elec_transport,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2035,92.6,65.27,186.07,TWh/yr,69
elec_transport,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2040,134.98,99.88,239.81,TWh/yr,69
elec_transport,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2045,168.01,130.2,285.51,TWh/yr,69
elec_transport,R10PAC_OECD,Pacific OECD,C1,"1.5°C, no/limited overshoot",2050,189.43,158.8,304.34,TWh/yr,69
elec_transport,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2020,26.96,21.79,27.7,TWh/yr,93
elec_transport,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2025,33.74,28.04,57.1,TWh/yr,88
elec_transport,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2030,48.51,39.66,112.36,TWh/yr,99
elec_transport,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2035,69.28,53.68,135.84,TWh/yr,89
elec_transport,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2040,120.37,75.38,309.15,TWh/yr,100
elec_transport,R10PAC_OECD,Pacific OECD,C2,"1.5°C, high overshoot",2045,145.7,87.77,247.52,TWh/yr,89
